grunnkrets_id,year,all_households,singles,couple_without_children,couple_with_children,other_households,single_parent_with_children
4270203,2016,478700,259100,558800,742400,718100,370000
4270204,2016,478700,259100,558800,742400,718100,370000
4270201,2016,478700,259100,558800,742400,718100,370000
5430203,2015,450500,262700,558800,740200,730400,349100
5430206,2015,450500,262700,558800,740200,730400,349100
5430201,2015,450500,262700,558800,740200,730400,349100
5430205,2015,450500,262700,558800,740200,730400,349100
5430207,2015,450500,262700,558800,740200,730400,349100
5430202,2015,450500,262700,558800,740200,730400,349100
5430204,2015,450500,262700,558800,740200,730400,349100
3011904,2016,423200,319400,690000,802200,567800,382000
3011901,2016,423200,319400,690000,802200,567800,382000
3011902,2016,423200,319400,690000,802200,567800,382000
3011908,2016,423200,319400,690000,802200,567800,382000
3011906,2016,423200,319400,690000,802200,567800,382000
3011905,2016,423200,319400,690000,802200,567800,382000
3011903,2016,423200,319400,690000,802200,567800,382000
3011907,2016,423200,319400,690000,802200,567800,382000
12470502,2015,646000,297200,658000,846200,828800,413000
12470505,2015,646000,297200,658000,846200,828800,413000
12470501,2015,646000,297200,658000,846200,828800,413000
12470504,2015,646000,297200,658000,846200,828800,413000
12470503,2015,646000,297200,658000,846200,828800,413000
2170210,2016,542000,303000,658000,858000,775700,439700
2170202,2016,542000,303000,658000,858000,775700,439700
2170203,2016,542000,303000,658000,858000,775700,439700
2170201,2016,542000,303000,658000,858000,775700,439700
2170207,2016,542000,303000,658000,858000,775700,439700
2170209,2016,542000,303000,658000,858000,775700,439700
2170204,2016,542000,303000,658000,858000,775700,439700
2170208,2016,542000,303000,658000,858000,775700,439700
2170206,2016,542000,303000,658000,858000,775700,439700
18040505,2016,542100,310300,658000,860000,821300,449100
18040507,2016,542100,310300,658000,860000,821300,449100
18040517,2016,542100,310300,658000,860000,821300,449100
18040501,2016,542100,310300,658000,860000,821300,449100
18040504,2016,542100,310300,658000,860000,821300,449100
18040509,2016,542100,310300,658000,860000,821300,449100
18040516,2016,542100,310300,658000,860000,821300,449100
18040512,2016,542100,310300,658000,860000,821300,449100
18040511,2016,542100,310300,658000,860000,821300,449100
18040506,2016,542100,310300,658000,860000,821300,449100
18040513,2016,542100,310300,658000,860000,821300,449100
18040518,2016,542100,310300,658000,860000,821300,449100
18040510,2016,542100,310300,658000,860000,821300,449100
18040503,2016,542100,310300,658000,860000,821300,449100
18040514,2016,542100,310300,658000,860000,821300,449100
18040508,2016,542100,310300,658000,860000,821300,449100
18040502,2016,542100,310300,658000,860000,821300,449100
18040515,2016,542100,310300,658000,860000,821300,449100
12470203,2015,634600,310200,626000,795300,827400,407900
12470202,2015,634600,310200,626000,795300,827400,407900
12470205,2015,634600,310200,626000,795300,827400,407900
12470204,2015,634600,310200,626000,795300,827400,407900
12470201,2015,634600,310200,626000,795300,827400,407900
20030402,2015,532700,246800,626000,817500,878100,433000
20030403,2015,532700,246800,626000,817500,878100,433000
20030401,2015,532700,246800,626000,817500,878100,433000
20030404,2015,532700,246800,626000,817500,878100,433000
20030406,2015,532700,246800,626000,817500,878100,433000
20030407,2015,532700,246800,626000,817500,878100,433000
20030405,2015,532700,246800,626000,817500,878100,433000
5020504,2015,478200,278300,626000,784300,759100,463300
5020503,2015,478200,278300,626000,784300,759100,463300
5020502,2015,478200,278300,626000,784300,759100,463300
5020501,2015,478200,278300,626000,784300,759100,463300
4270801,2016,447000,260900,509800,632000,756200,420900
4270804,2016,447000,260900,509800,632000,756200,420900
4270802,2016,447000,260900,509800,632000,756200,420900
4270803,2016,447000,260900,509800,632000,756200,420900
1061305,2016,358200,271600,594000,672200,582400,370300
1061301,2016,358200,271600,594000,672200,582400,370300
1061304,2016,358200,271600,594000,672200,582400,370300
1061302,2016,358200,271600,594000,672200,582400,370300
1061307,2016,358200,271600,594000,672200,582400,370300
1061303,2016,358200,271600,594000,672200,582400,370300
1061306,2016,358200,271600,594000,672200,582400,370300
2360203,2015,538000,284200,594000,721800,759700,395200
2360205,2015,538000,284200,594000,721800,759700,395200
2360208,2015,538000,284200,594000,721800,759700,395200
2360209,2015,538000,284200,594000,721800,759700,395200
2360206,2015,538000,284200,594000,721800,759700,395200
2360201,2015,538000,284200,594000,721800,759700,395200
2360202,2015,538000,284200,594000,721800,759700,395200
2360204,2015,538000,284200,594000,721800,759700,395200
7040303,2016,492000,274700,594000,805500,766000,426000
7040304,2016,492000,274700,594000,805500,766000,426000
7040307,2016,492000,274700,594000,805500,766000,426000
7040302,2016,492000,274700,594000,805500,766000,426000
7040308,2016,492000,274700,594000,805500,766000,426000
7040301,2016,492000,274700,594000,805500,766000,426000
7040306,2016,492000,274700,594000,805500,766000,426000
7040305,2016,492000,274700,594000,805500,766000,426000
12190304,2015,588700,269200,594000,813100,828600,421800
12190302,2015,588700,269200,594000,813100,828600,421800
12190305,2015,588700,269200,594000,813100,828600,421800
12190303,2015,588700,269200,594000,813100,828600,421800
12190301,2015,588700,269200,594000,813100,828600,421800
12190306,2015,588700,269200,594000,813100,828600,421800
8150506,2015,365300,248100,594000,720800,633400,343300
8150505,2015,365300,248100,594000,720800,633400,343300
8150504,2015,365300,248100,594000,720800,633400,343300
8150501,2015,365300,248100,594000,720800,633400,343300
8150503,2015,365300,248100,594000,720800,633400,343300
8150502,2015,365300,248100,594000,720800,633400,343300
1065205,2016,542100,260500,594000,776800,794300,421000
1065206,2016,542100,260500,594000,776800,794300,421000
1065201,2016,542100,260500,594000,776800,794300,421000
1065204,2016,542100,260500,594000,776800,794300,421000
1065203,2016,542100,260500,594000,776800,794300,421000
1065202,2016,542100,260500,594000,776800,794300,421000
3012105,2016,383200,316200,594000,600300,562000,322500
3012106,2016,383200,316200,594000,600300,562000,322500
3012101,2016,383200,316200,594000,600300,562000,322500
3012107,2016,383200,316200,594000,600300,562000,322500
3012109,2016,383200,316200,594000,600300,562000,322500
3012103,2016,383200,316200,594000,600300,562000,322500
3012108,2016,383200,316200,594000,600300,562000,322500
3012104,2016,383200,316200,594000,600300,562000,322500
3012102,2016,383200,316200,594000,600300,562000,322500
12012004,2016,412000,281300,562000,720500,682800,358900
12012010,2016,412000,281300,562000,720500,682800,358900
12012005,2016,412000,281300,562000,720500,682800,358900
12012013,2016,412000,281300,562000,720500,682800,358900
12012001,2016,412000,281300,562000,720500,682800,358900
12012011,2016,412000,281300,562000,720500,682800,358900
12012002,2016,412000,281300,562000,720500,682800,358900
12012006,2016,412000,281300,562000,720500,682800,358900
12012008,2016,412000,281300,562000,720500,682800,358900
12012009,2016,412000,281300,562000,720500,682800,358900
12012003,2016,412000,281300,562000,720500,682800,358900
12012007,2016,412000,281300,562000,720500,682800,358900
12012012,2016,412000,281300,562000,720500,682800,358900
1051403,2015,445400,252400,530000,673600,696400,344400
1051405,2015,445400,252400,530000,673600,696400,344400
1051404,2015,445400,252400,530000,673600,696400,344400
1051402,2015,445400,252400,530000,673600,696400,344400
1051401,2015,445400,252400,530000,673600,696400,344400
12240804,2015,495900,253600,511400,0,0,0
12240802,2015,495900,253600,511400,0,0,0
12240803,2015,495900,253600,511400,0,0,0
12240801,2015,495900,253600,511400,0,0,0
12280203,2016,661100,316700,597200,810800,0,0
12280205,2016,661100,316700,597200,810800,0,0
12280202,2016,661100,316700,597200,810800,0,0
12280201,2016,661100,316700,597200,810800,0,0
12280204,2016,661100,316700,597200,810800,0,0
11490902,2016,522100,267600,597200,790000,814600,405700
11490906,2016,522100,267600,597200,790000,814600,405700
11490907,2016,522100,267600,597200,790000,814600,405700
11490909,2016,522100,267600,597200,790000,814600,405700
11490901,2016,522100,267600,597200,790000,814600,405700
11490904,2016,522100,267600,597200,790000,814600,405700
11490903,2016,522100,267600,597200,790000,814600,405700
11490908,2016,522100,267600,597200,790000,814600,405700
11490905,2016,522100,267600,597200,790000,814600,405700
12660102,2015,558200,258900,597200,816000,973200,384200
12660106,2015,558200,258900,597200,816000,973200,384200
12660103,2015,558200,258900,597200,816000,973200,384200
12660109,2015,558200,258900,597200,816000,973200,384200
12660101,2015,558200,258900,597200,816000,973200,384200
12660108,2015,558200,258900,597200,816000,973200,384200
12660104,2015,558200,258900,597200,816000,973200,384200
12660107,2015,558200,258900,597200,816000,973200,384200
12660111,2015,558200,258900,597200,816000,973200,384200
12660110,2015,558200,258900,597200,816000,973200,384200
12660105,2015,558200,258900,597200,816000,973200,384200
12380104,2015,476100,261000,565200,799800,0,0
12380103,2015,476100,261000,565200,799800,0,0
12380102,2015,476100,261000,565200,799800,0,0
12380105,2015,476100,261000,565200,799800,0,0
14320308,2016,555800,311000,696400,827000,866900,424500
14320306,2016,555800,311000,696400,827000,866900,424500
14320302,2016,555800,311000,696400,827000,866900,424500
14320304,2016,555800,311000,696400,827000,866900,424500
14320305,2016,555800,311000,696400,827000,866900,424500
14320309,2016,555800,311000,696400,827000,866900,424500
14320301,2016,555800,311000,696400,827000,866900,424500
14320307,2016,555800,311000,696400,827000,866900,424500
14320303,2016,555800,311000,696400,827000,866900,424500
2190612,2016,774900,297200,827600,1223100,1055500,472400
2190610,2016,774900,297200,827600,1223100,1055500,472400
2190615,2016,774900,297200,827600,1223100,1055500,472400
2190613,2016,774900,297200,827600,1223100,1055500,472400
2190602,2016,774900,297200,827600,1223100,1055500,472400
2190609,2016,774900,297200,827600,1223100,1055500,472400
2190604,2016,774900,297200,827600,1223100,1055500,472400
2190603,2016,774900,297200,827600,1223100,1055500,472400
2190614,2016,774900,297200,827600,1223100,1055500,472400
2190606,2016,774900,297200,827600,1223100,1055500,472400
2190611,2016,774900,297200,827600,1223100,1055500,472400
2190605,2016,774900,297200,827600,1223100,1055500,472400
2190617,2016,774900,297200,827600,1223100,1055500,472400
2190618,2016,774900,297200,827600,1223100,1055500,472400
2190616,2016,774900,297200,827600,1223100,1055500,472400
2190608,2016,774900,297200,827600,1223100,1055500,472400
2190601,2016,774900,297200,827600,1223100,1055500,472400
11350402,2015,640100,270700,632400,813100,884500,375900
11350401,2015,640100,270700,632400,813100,884500,375900
11350403,2015,640100,270700,632400,813100,884500,375900
19021403,2016,541900,295300,632400,849200,824100,442400
19021401,2016,541900,295300,632400,849200,824100,442400
19021402,2016,541900,295300,632400,849200,824100,442400
19021404,2016,541900,295300,632400,849200,824100,442400
19021405,2016,541900,295300,632400,849200,824100,442400
1064304,2016,632400,268400,632400,847800,856500,374300
1064306,2016,632400,268400,632400,847800,856500,374300
1064301,2016,632400,268400,632400,847800,856500,374300
1064302,2016,632400,268400,632400,847800,856500,374300
1064307,2016,632400,268400,632400,847800,856500,374300
1064303,2016,632400,268400,632400,847800,856500,374300
1064305,2016,632400,268400,632400,847800,856500,374300
18040614,2015,606800,323300,632400,845100,872000,425100
18040613,2015,606800,323300,632400,845100,872000,425100
18040615,2015,606800,323300,632400,845100,872000,425100
18040603,2015,606800,323300,632400,845100,872000,425100
18040608,2015,606800,323300,632400,845100,872000,425100
18040619,2015,606800,323300,632400,845100,872000,425100
18040609,2015,606800,323300,632400,845100,872000,425100
18040602,2015,606800,323300,632400,845100,872000,425100
18040611,2015,606800,323300,632400,845100,872000,425100
18040601,2015,606800,323300,632400,845100,872000,425100
18040607,2015,606800,323300,632400,845100,872000,425100
18040616,2015,606800,323300,632400,845100,872000,425100
18040618,2015,606800,323300,632400,845100,872000,425100
18040605,2015,606800,323300,632400,845100,872000,425100
18040604,2015,606800,323300,632400,845100,872000,425100
18040606,2015,606800,323300,632400,845100,872000,425100
18040612,2015,606800,323300,632400,845100,872000,425100
18040617,2015,606800,323300,632400,845100,872000,425100
14410204,2015,526600,265100,513000,817900,956900,459100
14410203,2015,526600,265100,513000,817900,956900,459100
14410208,2015,526600,265100,513000,817900,956900,459100
14410206,2015,526600,265100,513000,817900,956900,459100
14410205,2015,526600,265100,513000,817900,956900,459100
14410201,2015,526600,265100,513000,817900,956900,459100
14410207,2015,526600,265100,513000,817900,956900,459100
14410202,2015,526600,265100,513000,817900,956900,459100
7020104,2016,366700,259500,600400,652100,652900,358200
7020103,2016,366700,259500,600400,652100,652900,358200
7020105,2016,366700,259500,600400,652100,652900,358200
7020106,2016,366700,259500,600400,652100,652900,358200
7020107,2016,366700,259500,600400,652100,652900,358200
7020101,2016,366700,259500,600400,652100,652900,358200
7020102,2016,366700,259500,600400,652100,652900,358200
6250205,2016,526500,274800,600400,762600,787700,420100
6250206,2016,526500,274800,600400,762600,787700,420100
6250203,2016,526500,274800,600400,762600,787700,420100
6250204,2016,526500,274800,600400,762600,787700,420100
6250202,2016,526500,274800,600400,762600,787700,420100
6250207,2016,526500,274800,600400,762600,787700,420100
6250201,2016,526500,274800,600400,762600,787700,420100
6250210,2016,526500,274800,600400,762600,787700,420100
6250208,2016,526500,274800,600400,762600,787700,420100
6250209,2016,526500,274800,600400,762600,787700,420100
9140301,2016,517000,277200,568400,725400,676900,408800
9140302,2016,517000,277200,568400,725400,676900,408800
9140304,2016,517000,277200,568400,725400,676900,408800
9140303,2016,517000,277200,568400,725400,676900,408800
17020110,2015,530200,274700,568400,727600,824400,389100
17020108,2015,530200,274700,568400,727600,824400,389100
17020111,2015,530200,274700,568400,727600,824400,389100
17020103,2015,530200,274700,568400,727600,824400,389100
17020101,2015,530200,274700,568400,727600,824400,389100
17020112,2015,530200,274700,568400,727600,824400,389100
17020104,2015,530200,274700,568400,727600,824400,389100
17020107,2015,530200,274700,568400,727600,824400,389100
17020113,2015,530200,274700,568400,727600,824400,389100
17020114,2015,530200,274700,568400,727600,824400,389100
17020102,2015,530200,274700,568400,727600,824400,389100
17020109,2015,530200,274700,568400,727600,824400,389100
17020105,2015,530200,274700,568400,727600,824400,389100
17020106,2015,530200,274700,568400,727600,824400,389100
4280104,2015,388800,214300,481000,0,672800,0
4280102,2015,388800,214300,481000,0,672800,0
4280105,2015,388800,214300,481000,0,672800,0
4280103,2015,388800,214300,481000,0,672800,0
19430106,2016,456100,252100,536400,0,743500,0
19430101,2016,456100,252100,536400,0,743500,0
19430113,2016,456100,252100,536400,0,743500,0
19430102,2016,456100,252100,536400,0,743500,0
19430105,2016,456100,252100,536400,0,743500,0
19430112,2016,456100,252100,536400,0,743500,0
19430111,2016,456100,252100,536400,0,743500,0
5280401,2015,472100,259400,536400,711700,838500,372000
5280405,2015,472100,259400,536400,711700,838500,372000
5280402,2015,472100,259400,536400,711700,838500,372000
5280403,2015,472100,259400,536400,711700,838500,372000
5280404,2015,472100,259400,536400,711700,838500,372000
6020401,2015,437000,292700,635600,865200,690700,347200
6020408,2015,437000,292700,635600,865200,690700,347200
6020404,2015,437000,292700,635600,865200,690700,347200
6020406,2015,437000,292700,635600,865200,690700,347200
6020403,2015,437000,292700,635600,865200,690700,347200
6020405,2015,437000,292700,635600,865200,690700,347200
6020407,2015,437000,292700,635600,865200,690700,347200
6020402,2015,437000,292700,635600,865200,690700,347200
6020409,2015,437000,292700,635600,865200,690700,347200
3012802,2016,398400,317600,635600,727400,623800,357000
3012803,2016,398400,317600,635600,727400,623800,357000
3012801,2016,398400,317600,635600,727400,623800,357000
3012804,2016,398400,317600,635600,727400,623800,357000
3012805,2016,398400,317600,635600,727400,623800,357000
2360107,2016,582600,290300,635600,763600,793400,362400
2360104,2016,582600,290300,635600,763600,793400,362400
2360101,2016,582600,290300,635600,763600,793400,362400
2360105,2016,582600,290300,635600,763600,793400,362400
2360106,2016,582600,290300,635600,763600,793400,362400
2360112,2016,582600,290300,635600,763600,793400,362400
2360108,2016,582600,290300,635600,763600,793400,362400
2360111,2016,582600,290300,635600,763600,793400,362400
2360103,2016,582600,290300,635600,763600,793400,362400
2360102,2016,582600,290300,635600,763600,793400,362400
16016208,2016,645500,312700,635600,802100,818500,435600
16016201,2016,645500,312700,635600,802100,818500,435600
16016203,2016,645500,312700,635600,802100,818500,435600
16016209,2016,645500,312700,635600,802100,818500,435600
16016205,2016,645500,312700,635600,802100,818500,435600
16016206,2016,645500,312700,635600,802100,818500,435600
16016210,2016,645500,312700,635600,802100,818500,435600
16016207,2016,645500,312700,635600,802100,818500,435600
16016204,2016,645500,312700,635600,802100,818500,435600
16016202,2016,645500,312700,635600,802100,818500,435600
2191915,2016,520800,293200,635600,827000,807400,408000
2191902,2016,520800,293200,635600,827000,807400,408000
2191934,2016,520800,293200,635600,827000,807400,408000
2191919,2016,520800,293200,635600,827000,807400,408000
2191922,2016,520800,293200,635600,827000,807400,408000
2191933,2016,520800,293200,635600,827000,807400,408000
2191928,2016,520800,293200,635600,827000,807400,408000
2191917,2016,520800,293200,635600,827000,807400,408000
2191913,2016,520800,293200,635600,827000,807400,408000
2191912,2016,520800,293200,635600,827000,807400,408000
2191906,2016,520800,293200,635600,827000,807400,408000
2191918,2016,520800,293200,635600,827000,807400,408000
2191901,2016,520800,293200,635600,827000,807400,408000
2191923,2016,520800,293200,635600,827000,807400,408000
2191916,2016,520800,293200,635600,827000,807400,408000
2191910,2016,520800,293200,635600,827000,807400,408000
2191924,2016,520800,293200,635600,827000,807400,408000
2191911,2016,520800,293200,635600,827000,807400,408000
2191903,2016,520800,293200,635600,827000,807400,408000
2191925,2016,520800,293200,635600,827000,807400,408000
2191932,2016,520800,293200,635600,827000,807400,408000
2191920,2016,520800,293200,635600,827000,807400,408000
2191909,2016,520800,293200,635600,827000,807400,408000
2191926,2016,520800,293200,635600,827000,807400,408000
2191930,2016,520800,293200,635600,827000,807400,408000
2191907,2016,520800,293200,635600,827000,807400,408000
2191921,2016,520800,293200,635600,827000,807400,408000
2191904,2016,520800,293200,635600,827000,807400,408000
2191908,2016,520800,293200,635600,827000,807400,408000
2191927,2016,520800,293200,635600,827000,807400,408000
2191935,2016,520800,293200,635600,827000,807400,408000
2191929,2016,520800,293200,635600,827000,807400,408000
18410105,2016,394800,237600,514600,743800,895700,337200
18410103,2016,394800,237600,514600,743800,895700,337200
18410104,2016,394800,237600,514600,743800,895700,337200
18410106,2016,394800,237600,514600,743800,895700,337200
4280102,2016,411000,224800,498600,0,640900,0
4280105,2016,411000,224800,498600,0,640900,0
4280104,2016,411000,224800,498600,0,640900,0
4280103,2016,411000,224800,498600,0,640900,0
14290210,2015,438100,242300,571600,785600,795700,337400
14290215,2015,438100,242300,571600,785600,795700,337400
14290206,2015,438100,242300,571600,785600,795700,337400
14290203,2015,438100,242300,571600,785600,795700,337400
14290204,2015,438100,242300,571600,785600,795700,337400
14290201,2015,438100,242300,571600,785600,795700,337400
14290202,2015,438100,242300,571600,785600,795700,337400
14290213,2015,438100,242300,571600,785600,795700,337400
14290208,2015,438100,242300,571600,785600,795700,337400
14290205,2015,438100,242300,571600,785600,795700,337400
14290207,2015,438100,242300,571600,785600,795700,337400
14290214,2015,438100,242300,571600,785600,795700,337400
14290211,2015,438100,242300,571600,785600,795700,337400
14290212,2015,438100,242300,571600,785600,795700,337400
17190205,2016,513800,260200,571600,733600,755900,392900
17190203,2016,513800,260200,571600,733600,755900,392900
17190204,2016,513800,260200,571600,733600,755900,392900
17190202,2016,513800,260200,571600,733600,755900,392900
17190201,2016,513800,260200,571600,733600,755900,392900
17190206,2016,513800,260200,571600,733600,755900,392900
17190207,2016,513800,260200,571600,733600,755900,392900
2210204,2015,477300,281900,571600,715200,768200,428700
2210201,2015,477300,281900,571600,715200,768200,428700
2210203,2015,477300,281900,571600,715200,768200,428700
2210202,2015,477300,281900,571600,715200,768200,428700
10260106,2015,450800,236900,571600,752200,802300,320100
10260103,2015,450800,236900,571600,752200,802300,320100
10260101,2015,450800,236900,571600,752200,802300,320100
10260107,2015,450800,236900,571600,752200,802300,320100
10260109,2015,450800,236900,571600,752200,802300,320100
10260104,2015,450800,236900,571600,752200,802300,320100
10260108,2015,450800,236900,571600,752200,802300,320100
10260105,2015,450800,236900,571600,752200,802300,320100
10260102,2015,450800,236900,571600,752200,802300,320100
18370301,2016,505600,288800,638800,755900,752300,404800
18370304,2016,505600,288800,638800,755900,752300,404800
18370303,2016,505600,288800,638800,755900,752300,404800
18370302,2016,505600,288800,638800,755900,752300,404800
15320302,2016,536100,275900,638800,738600,833600,404100
15320301,2016,536100,275900,638800,738600,833600,404100
15320304,2016,536100,275900,638800,738600,833600,404100
15320305,2016,536100,275900,638800,738600,833600,404100
15320303,2016,536100,275900,638800,738600,833600,404100
18670105,2015,430400,235200,516200,690900,706300,403800
18670106,2015,430400,235200,516200,690900,706300,403800
18670103,2015,430400,235200,516200,690900,706300,403800
18670107,2015,430400,235200,516200,690900,706300,403800
18670104,2015,430400,235200,516200,690900,706300,403800
18670102,2015,430400,235200,516200,690900,706300,403800
18670101,2015,430400,235200,516200,690900,706300,403800
7091204,2015,531900,287800,606800,679700,0,0
7091205,2015,531900,287800,606800,679700,0,0
7091203,2015,531900,287800,606800,679700,0,0
7091201,2015,531900,287800,606800,679700,0,0
7091202,2015,531900,287800,606800,679700,0,0
10040308,2015,544100,268400,606800,799100,762800,401900
10040307,2015,544100,268400,606800,799100,762800,401900
10040305,2015,544100,268400,606800,799100,762800,401900
10040306,2015,544100,268400,606800,799100,762800,401900
10040301,2015,544100,268400,606800,799100,762800,401900
10040302,2015,544100,268400,606800,799100,762800,401900
10040304,2015,544100,268400,606800,799100,762800,401900
10040310,2015,544100,268400,606800,799100,762800,401900
10040303,2015,544100,268400,606800,799100,762800,401900
10040311,2015,544100,268400,606800,799100,762800,401900
10040309,2015,544100,268400,606800,799100,762800,401900
11030207,2016,393200,307000,606800,668300,558700,361700
11030201,2016,393200,307000,606800,668300,558700,361700
11030202,2016,393200,307000,606800,668300,558700,361700
11030206,2016,393200,307000,606800,668300,558700,361700
11030205,2016,393200,307000,606800,668300,558700,361700
11030203,2016,393200,307000,606800,668300,558700,361700
12240202,2016,458800,270100,500200,0,668300,0
12240203,2016,458800,270100,500200,0,668300,0
5420207,2016,469200,277300,574800,739400,683200,425400
5420201,2016,469200,277300,574800,739400,683200,425400
5420203,2016,469200,277300,574800,739400,683200,425400
5420204,2016,469200,277300,574800,739400,683200,425400
5420209,2016,469200,277300,574800,739400,683200,425400
5420211,2016,469200,277300,574800,739400,683200,425400
5420208,2016,469200,277300,574800,739400,683200,425400
5420210,2016,469200,277300,574800,739400,683200,425400
5420206,2016,469200,277300,574800,739400,683200,425400
5420205,2016,469200,277300,574800,739400,683200,425400
5420202,2016,469200,277300,574800,739400,683200,425400
15670110,2016,497300,250700,574800,752200,839800,424000
15670102,2016,497300,250700,574800,752200,839800,424000
15670104,2016,497300,250700,574800,752200,839800,424000
15670111,2016,497300,250700,574800,752200,839800,424000
15670108,2016,497300,250700,574800,752200,839800,424000
15670112,2016,497300,250700,574800,752200,839800,424000
15670106,2016,497300,250700,574800,752200,839800,424000
15670107,2016,497300,250700,574800,752200,839800,424000
15670109,2016,497300,250700,574800,752200,839800,424000
15670105,2016,497300,250700,574800,752200,839800,424000
15670103,2016,497300,250700,574800,752200,839800,424000
15670101,2016,497300,250700,574800,752200,839800,424000
15670113,2016,497300,250700,574800,752200,839800,424000
1250108,2015,406700,242900,542800,682600,629700,381800
1250104,2015,406700,242900,542800,682600,629700,381800
1250107,2015,406700,242900,542800,682600,629700,381800
1250103,2015,406700,242900,542800,682600,629700,381800
1250106,2015,406700,242900,542800,682600,629700,381800
1250101,2015,406700,242900,542800,682600,629700,381800
1250102,2015,406700,242900,542800,682600,629700,381800
1250105,2015,406700,242900,542800,682600,629700,381800
16400210,2016,468600,275200,542800,718500,782700,416400
16400202,2016,468600,275200,542800,718500,782700,416400
16400208,2016,468600,275200,542800,718500,782700,416400
16400206,2016,468600,275200,542800,718500,782700,416400
16400207,2016,468600,275200,542800,718500,782700,416400
16400201,2016,468600,275200,542800,718500,782700,416400
16400203,2016,468600,275200,542800,718500,782700,416400
16400204,2016,468600,275200,542800,718500,782700,416400
16400209,2016,468600,275200,542800,718500,782700,416400
8280301,2016,448900,247400,468200,766600,0,0
8280304,2016,448900,247400,468200,766600,0,0
8280303,2016,448900,247400,468200,766600,0,0
11210401,2015,633900,324200,642000,797200,905300,443500
11210407,2015,633900,324200,642000,797200,905300,443500
11210402,2015,633900,324200,642000,797200,905300,443500
11210404,2015,633900,324200,642000,797200,905300,443500
11210403,2015,633900,324200,642000,797200,905300,443500
11210405,2015,633900,324200,642000,797200,905300,443500
11210406,2015,633900,324200,642000,797200,905300,443500
2191306,2016,686400,357400,773200,1069000,954400,527700
2191304,2016,686400,357400,773200,1069000,954400,527700
2191301,2016,686400,357400,773200,1069000,954400,527700
2191302,2016,686400,357400,773200,1069000,954400,527700
19190104,2016,438500,264500,517800,685900,767900,420300
19190110,2016,438500,264500,517800,685900,767900,420300
19190105,2016,438500,264500,517800,685900,767900,420300
19190107,2016,438500,264500,517800,685900,767900,420300
19190103,2016,438500,264500,517800,685900,767900,420300
19190102,2016,438500,264500,517800,685900,767900,420300
19190101,2016,438500,264500,517800,685900,767900,420300
19190109,2016,438500,264500,517800,685900,767900,420300
19190108,2016,438500,264500,517800,685900,767900,420300
19190106,2016,438500,264500,517800,685900,767900,420300
20140112,2016,409900,253200,517800,739200,751300,434400
20140109,2016,409900,253200,517800,739200,751300,434400
20140101,2016,409900,253200,517800,739200,751300,434400
20140105,2016,409900,253200,517800,739200,751300,434400
1040703,2015,497200,270200,610000,794200,795400,378200
1040701,2015,497200,270200,610000,794200,795400,378200
1040705,2015,497200,270200,610000,794200,795400,378200
1040704,2015,497200,270200,610000,794200,795400,378200
1040702,2015,497200,270200,610000,794200,795400,378200
1040706,2015,497200,270200,610000,794200,795400,378200
7130306,2015,569300,275100,578000,770600,806800,368900
7130302,2015,569300,275100,578000,770600,806800,368900
7130307,2015,569300,275100,578000,770600,806800,368900
7130303,2015,569300,275100,578000,770600,806800,368900
7130304,2015,569300,275100,578000,770600,806800,368900
7130305,2015,569300,275100,578000,770600,806800,368900
7130301,2015,569300,275100,578000,770600,806800,368900
17380101,2016,495200,245800,578000,762600,764200,389200
17380102,2016,495200,245800,578000,762600,764200,389200
17380108,2016,495200,245800,578000,762600,764200,389200
17380104,2016,495200,245800,578000,762600,764200,389200
17380106,2016,495200,245800,578000,762600,764200,389200
17380107,2016,495200,245800,578000,762600,764200,389200
17380105,2016,495200,245800,578000,762600,764200,389200
17380109,2016,495200,245800,578000,762600,764200,389200
17380103,2016,495200,245800,578000,762600,764200,389200
1061705,2016,468700,266600,578000,788900,736200,372200
1061703,2016,468700,266600,578000,788900,736200,372200
1061704,2016,468700,266600,578000,788900,736200,372200
1061702,2016,468700,266600,578000,788900,736200,372200
1061707,2016,468700,266600,578000,788900,736200,372200
1061701,2016,468700,266600,578000,788900,736200,372200
1061706,2016,468700,266600,578000,788900,736200,372200
6330106,2015,443400,251300,578000,750100,834900,362600
6330108,2015,443400,251300,578000,750100,834900,362600
6330107,2015,443400,251300,578000,750100,834900,362600
6330110,2015,443400,251300,578000,750100,834900,362600
6330109,2015,443400,251300,578000,750100,834900,362600
6330103,2015,443400,251300,578000,750100,834900,362600
6330102,2015,443400,251300,578000,750100,834900,362600
6330104,2015,443400,251300,578000,750100,834900,362600
6330105,2015,443400,251300,578000,750100,834900,362600
1061109,2015,413200,262300,578000,790100,619000,378300
1061101,2015,413200,262300,578000,790100,619000,378300
1061102,2015,413200,262300,578000,790100,619000,378300
1061110,2015,413200,262300,578000,790100,619000,378300
1061106,2015,413200,262300,578000,790100,619000,378300
1061107,2015,413200,262300,578000,790100,619000,378300
1061103,2015,413200,262300,578000,790100,619000,378300
1061105,2015,413200,262300,578000,790100,619000,378300
1061108,2015,413200,262300,578000,790100,619000,378300
1061104,2015,413200,262300,578000,790100,619000,378300
4340103,2016,472000,253300,546000,0,721800,0
4340102,2016,472000,253300,546000,0,721800,0
4340101,2016,472000,253300,546000,0,721800,0
4340104,2016,472000,253300,546000,0,721800,0
4340105,2016,472000,253300,546000,0,721800,0
5021008,2016,510600,257400,546000,682300,738300,391700
